A	'ə	 ə 
sospesa	s u s p 'e z ə	 s u s p 'ɛ z ə 
sorrencs	s u r 'ɛ ŋ s	 s u r 'ɛ ŋ k s 
sorprendrà	s u r p ə n d ɾ 'a	 s u r p ɾ ə n d ɾ 'a 
sorprendre	s u r p 'ɛ n d ɾ ə	 s u r p ɾ 'ɛ n d ɾ ə 
sorna	s 'o r n ə	 s 'ɔ r n ə 
sopes	s 'o p ə s	 s 'ɔ p ə s 
sopen	s 'o p ə n	 s 'ɔ p ə n 
sopa	s 'o p ə	 s 'ɔ p ə 
sonors	s u n 'o r s	 s u n 'o s 
sonor	s u n 'o r	 s u n 'o 
sobtada	s u p t 'a ð ə	 s u ə t 'a ð ə 
silvestres	s i l β 'e s t ɾ ə s	 s i l β 'ɛ s t ɾ ə s 
silencioses	s i l ə n s i 'o z ə s	 s i l ə n s i 'o s ə s 
serps	s 'e r p s	 s 'ɛ r p s 
serp	s 'e r p	 s 'ɛ r p 
serens	s ə ɾ 'ɛ n s	 s ə ɾ 'e n s 
ser-ho	s 'e ɾ u	 s 'ɛ ɾ u 
ser-hi	s 'e ɾ i	 s 'ɛ ɾ i 
sentis	s 'e n t i s	 s 'ɛ n t i s 
sentint-me	s ə n t 'i m m ə	 s ə n t 'i n d m ə 
senten	s 'e n t ə n	 s 'ɛ n t ə n 
sempre	s 'e m p ɾ ə	 s 'ɛ m p ɾ ə 
semblessin	s ə m b l 'e s i n	 s ə m b l 'ɛ s i n 
seitons	s ə j t 'o n s	 s ə i t 'o n s 
satisfets	s ə t i s f 'e t s	 s ə t i s f 'ɛ t s 
satisfet	s ə t i s f 'e t	 s ə t i s f 'ɛ t 
sapiens	s ə p i 'ɛ n s	 s ə p i 'e n s 
salpebra	s ə l p 'e β ɾ ə	 s ə l p 'ɛ β ɾ ə 
s'oposen	s u p 'o z ə n	 s u p 'ɔ z ə n 
s'obliden	s u β l 'i ð ə n	 s u p l 'i ð ə n 
s'inverteix	s i m b ə r t 'ɛ ʃ	 s i m b ə r t 'e ʃ 
s'interessa	s i n t ə ɾ 'ɛ s ə	 s i n t ə ɾ 'e s ə 
s'expandeix	s ə k s p ə n d 'ɛ ʃ	 s ə k s p ə n d 'e ʃ 
s'executen	s ə g z ə k 'u t ə n	 s ə k s ə k 'u t ə n 
s'esvaeix	s ə z β ə 'ɛ ʃ	 s ə z β ə 'e ʃ 
s'equivoquen	s ə k i β 'o k ə n	 s ə k i β 'ɔ k ə n 
s'empitjori	s ə m p i d ʒ 'o ɾ i	 s ə m p i d ʒ 'ɔ ɾ i 
s'amaguessin	s ə m ə ɣ 'e s i n	 s ə m ə ɣ 'ɛ s i n 
s'alimenten	s ə l i m 'e n t ə n	 s ə l i m 'ɛ n t ə n 
s'aixequen	s ə ʃ 'e k ə n	 s ə ʃ 'ɛ k ə n 
s'adonen	s ə ð 'o n ə n	 s ə ð 'ɔ n ə n 
s'accedeix	s ə k s ə ð 'ɛ ʃ	 s ə k s ə ð 'e ʃ 
ruixar	r u ʃ 'a	 r u i ʃ 'a 
rotonda	r u t 'o n d ə	 r u t 'ɔ n d ə 
rosses	r 'o s ə s	 r 'ɔ s ə s 
roses	r 'ɔ z ə s	 r 'o z ə s 
ronden	r 'o n d ə n	 r 'ɔ n d ə n 
ronca	r 'o ŋ k ə	 r 'ɔ ŋ k ə 
rodejant-ne	r u ð ə ʒ 'a n n ə	 r u ð ə ʒ 'a n d n ə 
rigor	r i ɣ 'o r	 r i ɣ 'o 
revers	r ə β 'ɛ r s	 r ə β 'e s 
retrets	r ə t ɾ 'e t s	 r ə t ɾ 'ɛ t s 
retard	r ə t 'a r t	 r ə t 'a r 
resseguint	r ə s ə ɣ 'i n	 r ə s ə ɣ u 'i n 
ressegueix	r ə s ə ɣ 'ɛ ʃ	 r ə s ə ɣ 'e ʃ 
responc	r ə s p 'ɔ ŋ	 r ə s p 'o ŋ k 
responc	r ə s p 'ɔ ŋ	 r ə s p 'o ŋ k 
respecto	r ə s p 'e k t u	 r ə s p 'ɛ k t u 
respectessin	r ə s p ə k t 'e s i n	 r ə s p ə k t 'ɛ s i n 
resoldre'ls	r ə z 'ɔ l d ɾ ə l s	 r ə z u l d ɾ 'ɛ l s 
resen	r 'e z ə n	 r 'ɛ z ə n 
reptes	r 'e p t ə s	 r 'ɛ p t ə s 
reproduint-la	r ə p ɾ u ð u 'i n l ə	 r ə p ɾ u ð ɾ i n l ə 
repensar-nos-ho	r ə p ə n s 'a r n u z u	 r ə p ə n s ə r n 'ɔ z u 
reparteix	r ə p ə r t 'ɛ ʃ	 r ə p ə r t 'e ʃ 
renoven	r ə n 'o β ə n	 r ə n 'ɔ β ə n 
renecs	r ə n 'e k s	 r ə n 'ɛ k s 
rendeix	r ə n d 'ɛ ʃ	 r ə n d 'e ʃ 
rencontre	r ə ŋ k 'o n t ɾ ə	 r ə ŋ k 'ɔ n t ɾ ə 
reintegrament	r ə i n t ə ɣ ɾ ə m 'e n	 r ə 'i n t 'ɛ ɣ ɾ ə m 'e n 
regne	r 'e g n ə	 r 'ɛ g n ə 
regla	r 'e g g l ə	 r 'ɛ ɣ l ə 
reflecteix	r ə f l ə k t 'ɛ ʃ	 r ə f l ə k t 'e ʃ 
redueix	r ə ð u 'ɛ ʃ	 r ə ð u 'e ʃ 
redimensioni	r ə ð i m ə n s i 'ɔ n i	 r ə ð i m ə n s i 'o n i 
redemptora	r ə ð ə m t 'o ɾ ə	 r ə ð ə m p t 'o ɾ ə 
recorren	r ə k 'o r ə n	 r ə k 'ɔ r ə n 
records	r ə k 'ɔ r s	 r ə k 'o r t s 
reconeixent-ne	r ə k u n ə ʃ 'e n n ə	 r ə k u n ə ʃ 'ɛ n d n ə 
reconduir-lo	r ə k u n d u 'i r l u	 r ə k u n d z i r l u 
recolzo	r ə k 'o l z u	 r ə k 'ɔ l z u 
recolza	r ə k 'o l z ə	 r ə k 'ɔ l z ə 
receptes	r ə s 'e p t ə s	 r ə s 'ɛ p t ə s 
recents	r ə s 'e n s	 r ə k 'e n s 
rec	r 'e k	 r 'ɛ k 
rebessin	r ə β 'e s i n	 r ə β 'ɛ s i n 
rails	r 'a j l s	 r ə 'i l s 
raigràs	r ə j ɣ ɾ 'a s	 r ə i ɣ ɾ 'a s 
quiosc	k i 'ɔ s k	 k i 'o s k 
quilowatt	k i l u β 'a t	 k i l u β 'a t t 
quieta	k i 'e t ə	 k i 'ɛ t ə 
quedin-se	k 'e ð i n s ə	 k ə ð 'i n s ə 
quedes	k 'e ð ə s	 k 'ɛ ð ə s 
quatrecents	k w ə t ɾ ə s 'e n s	 k w ə t ɾ ə k 'e n s 
pícnic	p 'i g n i k	 p 'i k n i k 
protegir-se	p ɾ u t ə ʒ 'i r s ə	 p ɾ u t ə ʒ 'i s ə 
promocionin	p ɾ u m u s i 'ɔ n i n	 p ɾ u m u s i 'o n i n 
prometre'm	p ɾ u m 'ɛ t ɾ ə m	 p ɾ u m ə t ɾ 'ɛ m 
pretenguin	p ɾ ə t 'e ŋ g i n	 p ɾ ə t 'ɛ ŋ g i n 
pretendre	p ɾ ə t 'e n d ɾ ə	 p ɾ ə t 'ɛ n d ɾ ə 
prest	p ɾ 'e s t	 p ɾ 'ɛ s t 
prescindeix	p ɾ ə s i n d 'ɛ ʃ	 p ɾ ə s i n d 'e ʃ 
preromàntics	p ɾ ə r u m 'a n t i k s	 p ɾ ə ɾ u m 'a n t i k s 
prerafaelites	p ɾ ə r ə f ə e l 'i t ə s	 p ɾ ə ɾ ə f ə ə l 'i t ə s 
prengueren	p ɾ ə ŋ g 'e ɾ ə n	 p ɾ ə ŋ g u 'ɛ ɾ ə n 
prenent-se	p ɾ ə n 'e n s ə	 p ɾ ə n 'ɛ n s ə 
premsa	p ɾ 'e m s ə	 p ɾ 'ɛ m s ə 
precioses	p ɾ ə s i 'o z ə s	 p ɾ ə s i 'o s ə s 
posseeix	p u s ə 'ɛ ʃ	 p u s ə 'e ʃ 
posicioni	p u z i s i 'ɔ n i	 p u z i s i 'o n i 
poses	p 'ɔ z ə s	 p 'o z ə s 
posar-s'hi	p u z 'a r s i	 p u z 'a s i 
posar-nos-hi	p u z 'a r n u z i	 p u z ə r n 'ɔ z i 
posant-ne	p u z 'a n n ə	 p u z 'a n d n ə 
porta-me-les	p 'ɔ r t ə m ə l ə s	 p u r t ə m 'ɛ l ə s 
porro	p 'o r u	 p 'ɔ r u 
poprock	p u p ɾ 'ɔ k	 p u p ɾ 'o k k 
pont	p 'ɔ n	 p 'o n 
podent	p u ð 'ɛ n	 p u ð 'e n 
plumero	p l u m 'e ɾ u	 p l u m 'ɛ ɾ u 
plors	p l 'ɔ s	 p l 'o s 
plantejar-se	p l ə n t ə ʒ 'a r s ə	 p l ə n t ə ʒ 'a s ə 
piscines	p i s 'i n ə s	 p i s k 'i n ə s 
petitburgès	p ə t i d b u r ʒ 'ɛ s	 p ə t i t b u r ʒ 'ɛ s 
pertenences	p ə r t ə n 'ɛ n s ə s	 p ə r t ə n 'e n s ə s 
perpetren	p ə r p 'e t ɾ ə n	 p ə r p 'ɛ t ɾ ə n 
permetre'm	p ə r m 'ɛ t ɾ ə m	 p ə r m ə t ɾ 'ɛ m 
perfectes	p ə r f 'e k t ə s	 p ə r f 'ɛ k t ə s 
perfecta	p ə r f 'e k t ə	 p ə r f 'ɛ k t ə 
pentàgons	p ə n t 'a ɣ u n s	 p ə n t ə ɣ 'o n s 
penjolls	p ə n ʒ 'ɔ ʎ s	 p ə n ʒ 'o ʎ s 
penjo	p 'e n ʒ u	 p 'ɛ n ʒ u 
penetren	p ə n 'e t ɾ ə n	 p ə n 'ɛ t ɾ ə n 
pega	p 'e ɣ ə	 p 'ɛ ɣ ə 
peculiar	p ə k u l i 'a r	 p ə k u l i 'a 
patrimoni	p ə t ɾ i m 'ɔ n i	 p ə t ɾ i m 'o n i 
parteix	p ə r t 'ɛ ʃ	 p ə r t 'e ʃ 
parpelleig	p ə r p ə ʎ 'ɛ t ʃ	 p ə r p ə ʎ 'ɛ ʃ 
paraigüet	p ə ɾ ə j ɣ w 'ɛ t	 p ə ɾ ə j ə w 'ɛ t 
paixtus	p 'a ʃ t u s	 p ə ʃ t 'u s 
ovelles	u β 'ɛ ʎ ə s	 u β 'e ʎ ə s 
orienten	u ɾ i 'e n t ə n	 u ɾ i 'ɛ n t ə n 
orella	u ɾ 'ɛ ʎ ə	 u ɾ 'e ʎ ə 
operen	u p 'e ɾ ə n	 u p 'ɛ ɾ ə n 
oncle	'o ŋ k l ə	 'ɔ ŋ k l ə 
oloro	u l 'o ɾ u	 u l 'ɔ ɾ u 
ofendre's	u f 'ɛ n d ɾ ə s	 u f ə n d ɾ 'ɛ s 
oest	u 'e s t	 u 'ɛ s t 
obtingudes	u p t i ŋ g 'u ð ə s	 u β t i ŋ g 'u ð ə s 
nuclear	n u k l e 'a r	 n u k l e 'a 
nihilistes	n i i l 'i s t ə s	 n i ə l 'i s t ə s 
nihilista	n i i l 'i s t ə	 n i ə l 'i s t ə 
netegessin	n ə t ə ʒ 'e s i n	 n ə t ə ʒ 'ɛ s i n 
nedes	n 'e ð ə s	 n 'ɛ ð ə s 
neden	n 'e ð ə n	 n 'ɛ ð ə n 
neanderthalensis	n e ə n d ə r t ə l 'ɛ n s i s	 n ə ə n d ə t ə l 'ɛ n s i s 
naips	n 'a j p s	 n ə 'i p s 
mosso	m 'o s u	 m 'ɔ s u 
mosca	m 'o s k ə	 m 'ɔ s k ə 
mosaic	m u z 'a j k	 m u z 'a i k 
morses	m 'o r s ə s	 m 'ɔ r s ə s 
morros	m 'o r u s	 m 'ɔ r u s 
mora	m 'ɔ ɾ ə	 m 'o ɾ ə 
mon	m 'u n	 m 'o n 
moll	m 'ɔ ʎ	 m 'o ʎ 
molest	m u l 'e s t	 m u l 'ɛ s t 
millorin	m i ʎ 'o ɾ i n	 m i ʎ 'ɔ ɾ i n 
metros	m 'e t ɾ u s	 m 'ɛ t ɾ u s 
metgessa	m ə d ʒ 'ɛ s ə	 m ə d ʒ 'e s ə 
menjar-se	m ə n ʒ 'a r s ə	 m ə n ʒ 'a s ə 
mengi	m 'e n ʒ i	 m 'ɛ n ʒ i 
marxessin	m ə r ʃ 'e s i n	 m ə r ʃ 'ɛ s i n 
marcint-me	m ə r s 'i m m ə	 m ə r s 'i n d m ə 
manifesta	m ə n i f 'e s t ə	 m ə n i f 'ɛ s t ə 
maneig	m ə n 'ɛ t ʃ	 m ə n 'ɛ ʃ 
malsons	m ə l s 'ɔ n s	 m ə l s 'o n s 
ma	m 'ə	 m ə 
m'hagis	m 'a ʒ i s	 m i 'a ʒ i s 
m'avorreix	m ə β u r 'ɛ ʃ	 m ə β u r 'e ʃ 
lluirà	ʎ u i ɾ 'a	 ʎ u j ɾ 'a 
lloses	ʎ 'ɔ z ə s	 ʎ 'o z ə s 
llesta	ʎ 'e s t ə	 ʎ 'ɛ s t ə 
lleopards	ʎ ə u p 'a r s	 ʎ ə u p 'a ɾ i s 
llenya	ʎ 'e ɲ ə	 ʎ 'ɛ ɲ ə 
llengües	ʎ 'e ŋ g w ə s	 ʎ 'ɛ ŋ g w ə s 
llegendes	ʎ ə ʒ 'e n d ə s	 ʎ ə ʒ 'ɛ n d ə s 
lepra	l 'e p ɾ ə	 l 'ɛ p ɾ ə 
lamento	l ə m 'e n t u	 l ə m 'ɛ n t u 
labor	l ə β 'o r	 l ə β 'o 
l'àguila	l 'a ɣ i l ə	 l 'a ɣ u i l ə 
l'interessa	l i n t ə ɾ 'ɛ s ə	 l i n t ə ɾ 'e s ə 
l'exigència	l ə g z i ʒ 'ɛ n s i ə	 l ə k s i ʒ 'ɛ n s i ə 
l'excés	l ə k s 'e s	 l ə k s s 'e s 
l'exaltació	l ə g z ə l t ə s i 'o	 l ə k s ə l t ə s i 'o 
l'espurneig	l ə s p u r n 'ɛ t ʃ	 l ə s p u r n 'ɛ ʃ 
l'esguerro	l ə z ɣ 'ɛ r u	 l ə z ɣ u 'ɛ r u 
l'engoleix	l ə ŋ g u l 'ɛ ʃ	 l ə ŋ g u l 'e ʃ 
l'avorreix	l ə β u r 'ɛ ʃ	 l ə β u r 'e ʃ 
l'ascens	l ə s 'ɛ n s	 l ə s k 'e n s 
l'algebraic	l ə l ʒ ə β ɾ 'a j k	 l ə l ʒ ə β ɾ 'a i k 
l'aguait	l ə ɣ w 'a j t	 l ə ɣ w ə 'i t 
l'adequada	l ə ð ə k w 'a ð ə	 l ə ð ə k 'a ð ə 
l'Univers	l u n i β 'ɛ r s	 l u n i β 'e s 
l'Espai	l ə s p 'a j	 l ə s p 'a i 
l'Antoni	l ə n t 'ɔ n i	 l ə n t 'o n i 
kuwaitians	k u β ə j t i 'a n s	 k u β ə i t i 'a n s 
kafkiana	k ə f k i 'a n ə	 k ə f i i 'a n ə 
jueva	ʒ u 'e β ə	 ʒ u 'ɛ β ə 
jamaicans	ʒ ə m ə j k 'a n s	 ʒ ə m ə i k 'a n s 
israelià	i z r ə e l i 'a	 i z r ə ə l i 'a 
intèrpret	i n t 'ɛ r p ɾ ə t	 i n t ə r p ɾ 'ɛ t 
intrínsecs	i n t ɾ 'i n s ə k s	 i n t ɾ i n s 'ɛ k s 
introduir-lo	i n t ɾ u ð u 'i r l u	 i n t ɾ u ð ɾ i r l u 
introdueix	i n t ɾ u ð u 'ɛ ʃ	 i n t ɾ u ð u 'e ʃ 
interrompre	i n t ə r 'o m p ɾ ə	 i n t ə r 'ɔ m p ɾ ə 
interrogant-los	i n t ə r u ɣ 'a n l u s	 i n t ə r u ɣ ə n l 'ɔ s 
insisteix	i n s i s t 'ɛ ʃ	 i n s i s t 'e ʃ 
insatisfets	i n s ə t i s f 'e t s	 i n s ə t i s f 'ɛ t s 
insatisfeta	i n s ə t i s f 'e t ə	 i n s ə t i s f 'ɛ t ə 
inquiets	i ŋ k i 'e t s	 i ŋ k i 'ɛ t s 
ingresses	i ŋ g ɾ 'e s ə s	 i ŋ g ɾ 'ɛ s ə s 
inconscientment	i ŋ k u n s i ə m m 'e n	 i ŋ k u n s i ə n ə m 'e n 
incerts	i n s 'ɛ r s	 i n s 'ɛ r t s 
import	i m p 'ɔ r t	 i m p 'o r t 
imperfecte	i m p ə r f 'e k t ə	 i m p ə r f 'ɛ k t ə 
igualar	i ɣ w ə l 'a	 i ɣ u ə l 'a 
ignoren	i g n 'o ɾ ə n	 i g n 'ɔ ɾ ə n 
idoni	i ð 'ɔ n i	 i ð 'o n i 
hòstia	'ɔ s t i ə	 u s t i ə 
híbrid	'i β ɾ i t	 ə β ɾ i ð 
hàbit	'a β i t	 ə β i t 
horts	'ɔ r s	 i 'o t s 
hora	'ɔ ɾ ə	 i 'o ɾ ə 
honor	u n 'o r	 u u n 'o 
hola	'ɔ l ə	 i 'ɔ l ə 
himnes	'i m n ə s	 u 'i m n ə s 
haguessis	ə ɣ 'e s i s	 ə ɣ 'ɛ s i s 
haguessin	ə ɣ 'e s i n	 ə ɣ 'ɛ s i n 
hagis	'a ʒ i s	 i 'a ʒ i s 
guspires	g u s p 'i ɾ ə s	 g s p 'i ɾ ə s 
guspira	g u s p 'i ɾ ə	 g s p 'i ɾ ə 
guinguetes	g i ŋ g 'ɛ t ə s	 g i ŋ g u 'ɛ t ə s 
guinda	g 'i n d ə	 g u 'i n d ə 
guanyant-me	g w ə ɲ 'a m m ə	 g w ə ɲ 'a n d m ə 
groguenc	g ɾ u ɣ 'ɛ ŋ	 g ɾ u ɣ u 'ɛ n s 
greixos	g ɾ 'e ʃ u s	 g ɾ 'ɛ ʃ u s 
golfo	g 'o l f u	 g 'ɔ l f u 
gestos	ʒ 'e s t u s	 ʒ 'ɛ s t u s 
gesta	ʒ 'e s t ə	 ʒ 'ɛ s t ə 
generen	ʒ ə n 'e ɾ ə n	 ʒ ə n 'ɛ ɾ ə n 
gemecs	ʒ ə m 'e k s	 ʒ ə m 'ɛ k s 
gemec	ʒ ə m 'e k	 ʒ ə m 'ɛ k 
gairell	g ə j ɾ 'e ʎ	 g ə i ɾ 'e ʎ 
férem	f 'e ɾ ə m	 f ə ɾ 'ɛ m 
fuig	f 'u t ʃ	 f 'u ʃ 
freqüentment	f ɾ ə k w ə m m 'e n	 f ɾ ə k w ə n ə m 'e n 
frens	f ɾ 'ɛ n s	 f ɾ 'e n s 
frankfurt	f ɾ ə ŋ k f 'u r t	 f ɾ ə n ə f 'u r t 
fots	f 'o t s	 f 'ɔ t s 
fotre-li	f 'o t ɾ ə l i	 f u t ɾ 'ɛ l i 
fot	f 'o t	 f 'ɔ t 
formi	f 'o r m i	 f 'ɔ r m i 
foques	f 'o k ə s	 f 'ɔ k ə s 
floringuelles	f l u ɾ i ŋ g 'e ʎ ə s	 f l u ɾ i ŋ g u 'e ʎ ə s 
fletxes	f l 'e t ʃ ə s	 f l 'ɛ t ʃ ə s 
fletxa	f l 'e t ʃ ə	 f l 'ɛ t ʃ ə 
flamencs	f l ə m 'ɛ ŋ s	 f l ə m 'ɛ ŋ k s 
flamenc	f l ə m 'ɛ ŋ	 f l ə m 'ɛ n s 
fixi's	f 'i k s i s	 f i k s 'i s 
fiquessin	f i k 'e s i n	 f i k 'ɛ s i n 
finestra	f i n 'e s t ɾ ə	 f i n 'ɛ s t ɾ ə 
ficar-s'hi	f i k 'a r s i	 f i k 'a s i 
fer-lo	f 'e r l u	 f 'ɛ r l u 
fer-hi	f 'e ɾ i	 f 'ɛ ɾ i 
fent-se	f 'e n s ə	 f 'ɛ n s ə 
fent-lo	f 'e n l u	 f 'ɛ n l u 
fen	f 'e n	 f 'ɛ n 
feldspat	f ə l t s p 'a t	 f ə l s p 'a t 
feixos	f 'e ʃ u s	 f 'ɛ ʃ u s 
favor	f ə β 'o r	 f ə β 'o 
familiar	f ə m i l i 'a r	 f ə m i l i 'a 
exàmens	ə g z 'a m ə n s	 ə k s 'a m ə n s 
extret	ə k s t ɾ 'e t	 ə k s t ɾ 'ɛ t 
extrems	ə k s t ɾ 'e m s	 ə k s t ɾ 'ɛ m s 
exteriors	ə k s t ə ɾ i 'o r s	 ə k s t ə ɾ i 'o s 
extens	ə k s t 'ɛ n s	 ə k s t 'e n s 
expliquessin	ə k s p l i k 'e s i n	 ə k s p l i k 'ɛ s i n 
explicant-me	ə k s p l i k 'a m m ə	 ə k s p l i k 'a n d m ə 
explicant-los	ə k s p l i k 'a n l u s	 ə k s p l i k ə n l 'ɔ s 
experts	ə k s p 'ɛ r s	 ə k s p 'ɛ r t s 
exjugador	ə g ʒ u ɣ ə ð 'o	 ə k s ʒ u ɣ ə ð 'o 
exigent	ə g z i ʒ 'e n	 ə k s i ʒ 'e n 
exerceix	ə g z ə r s 'ɛ ʃ	 ə g z ə r k 'e ʃ 
exemples	ə g z 'e m p l ə s	 ə k s 'ɛ m p l ə s 
exemplar	ə g z ə m p l 'a r	 ə g z ə m p l 'a 
executa	ə g z ə k 'u t ə	 ə k s ə k 'u t ə 
examinar-les	ə g z ə m i n 'a r l ə s	 ə k s ə m i n 'a r l ə s 
evolucioni	ə β u l u s i 'ɔ n i	 ə β u l u s i 'o n i 
estómac	ə s t 'o m ə k	 ə s t u m 'a k 
estudiïn	ə s t u ð 'i i n	 ə s t u ð i 'i n 
estrenyent-me	ə s t ɾ ə ɲ 'e m m ə	 ə s t ɾ ə ɲ 'ɛ n d m ə 
estiueja	ə s t i w 'ɛ ʒ ə	 ə s t i u 'ɛ ʒ ə 
establerts	ə s t ə b b l 'ɛ r s	 ə s t ə b b l 'ɛ r t s 
esport	ə s p 'ɔ r t	 ə s p 'o r t 
esplèndid	ə s p l 'ɛ n d i t	 ə s p l 'ɛ n d i ð 
espessa	ə s p 'ɛ s ə	 ə s p 'e s ə 
espero	ə s p 'e ɾ u	 ə s p 'ɛ ɾ u 
esperessis	ə s p ə ɾ 'e s i s	 ə s p ə ɾ 'ɛ s i s 
esperessin	ə s p ə ɾ 'e s i n	 ə s p ə ɾ 'ɛ s i n 
esperant-los	ə s p ə ɾ 'a n l u s	 ə s p ə ɾ ə n l 'ɔ s 
esmunyir-se	ə z m u ɲ 'i r s ə	 ə z m u ɲ 'i s ə 
esmicola	ə z m i k 'o l ə	 ə z m i k 'ɔ l ə 
esment	ə z m 'e n	 e z m 'e n 
esgrogueït	ə z ɣ ɾ u ɣ ə 'i t	 ə z ɣ ɾ u ɣ u ə 'i t 
esgrogueint-se	ə z ɣ ɾ u ɣ ə 'i n s ə	 ə z ɣ ɾ u ɣ u ə 'i n s ə 
esglai	ə z ɣ l 'a j	 ə z ə l 'a i 
esfinx	ə s f 'i n ʃ	 ə s f 'i n 
escombra	ə s k 'o m b ɾ ə	 ə s k 'ɔ m b ɾ ə 
escolto	ə s k 'o l t u	 ə s k 'ɔ l t u 
escolti'm	ə s k 'o l t i m	 ə s k u l t 'i m 
escolti	ə s k 'o l t i	 ə s k 'ɔ l t i 
escoltes	ə s k 'o l t ə s	 ə s k 'ɔ l t ə s 
escaigui	ə s k 'a j ɣ i	 ə s k 'a i ɣ i 
enviïn	ə m b 'i i n	 ə m b i 'i n 
envers	ə m b 'ɛ r s	 ə m b 'e s 
enuig	ə n 'u t ʃ	 ə n 'u ʃ 
entretenir-se	ə n t ɾ ə t ə n 'i r s ə	 ə n t ɾ ə t ə n 'i s ə 
enter	ə n t 'e r	 ə n t 'e 
entendre'n	ə n t 'e n d ɾ ə n	 ə n t ə n d ɾ 'ɛ n 
enlairar-se	ə n l ə j ɾ 'a r s ə	 ə n l ə i ɾ 'a s ə 
engego	ə n ʒ 'e ɣ u	 ə n ʒ 'ɛ ɣ u 
engega	ə n ʒ 'e ɣ ə	 ə n ʒ 'ɛ ɣ ə 
endreço	ə n d ɾ 'e s u	 ə n d ɾ 'ɛ s u 
empentes	ə m p 'ɛ n t ə s	 ə m p 'e n t ə s 
empenta	ə m p 'ɛ n t ə	 ə m p 'e n t ə 
emborratxant-me	ə m b u r ə t ʃ 'a m m ə	 ə m b u r ə t ʃ 'a n d m ə 
elèctrica	ə l 'ɛ k t ɾ i k ə	 ə l ə k t ɾ 'i k ə 
elabori	ə l ə β 'o ɾ i	 ə l ə β 'ɔ ɾ i 
eixos	'e ʃ u s	 'ɛ ʃ u s 
eivissencs	ə j β i s 'ɛ ŋ s	 ə j β i s 'ɛ ŋ k s 
dèficits	d 'ɛ f i s i t s	 d ə f i s 'i t s 
duo	d 'u o	 d 'u u 
dorm	d 'ɔ r m	 d 'o r m 
doni'm	d 'o n i m	 d u n 'i m 
donessin	d u n 'e s i n	 d u n 'ɛ s i n 
donant-nos	d u n 'a n n u s	 d u n 'a n d n u s 
donant-los	d u n 'a n l u s	 d u n ə n l 'ɔ s 
docent	d u s 'e n	 d u k 'e n 
dobla	d 'o b b l ə	 d 'ɔ b b l ə 
divuitè	d i β u j t 'ɛ	 d i β u i t 'ɛ 
divuitena	d i β u j t 'ɛ n ə	 d i β u i t 'ɛ n ə 
dividir-se	d i β i ð 'i r s ə	 d i β i ð 'i s ə 
dissoldre's	d i s 'ɔ l d ɾ ə s	 d i s u l d ɾ 'ɛ s 
disruptor	d i z r u p t 'o	 d i s u p t 'o 
disposo	d i s p 'o z u	 d i s p 'ɔ z u 
disfressa	d i s f ɾ 'ɛ s ə	 d i s f ɾ 'e s ə 
discretes	d i s k ɾ 'e t ə s	 d i s k ɾ 'ɛ t ə s 
discrepo	d i s k ɾ 'e p u	 d i s k ɾ 'ɛ p u 
discrepi	d i s k ɾ 'e p i	 d i s k ɾ 'ɛ p i 
dirigeixi's	d i ɾ i ʒ 'ɛ ʃ i s	 d i ɾ i ʒ ə ʃ 'i s 
digueren	d i ɣ 'e ɾ ə n	 d i ɣ u 'ɛ ɾ ə n 
difereix	d i f ə ɾ 'ɛ ʃ	 d i f ə ɾ 'e ʃ 
dient-se	d i 'e n s ə	 d i 'ɛ n s ə 
dibuixant-me	d i β u ʃ 'a m m ə	 d i β u ʃ 'a n d m ə 
detesto	d ə t 'e s t u	 d ə t 'ɛ s t u 
detecta	d ə t 'e k t ə	 d ə t 'ɛ k t ə 
destrueix	d ə s t ɾ u 'ɛ ʃ	 d ə s t ɾ u 'e ʃ 
destorb	d ə s t 'o r p	 d ə s t 'o r 
desigs	d ə z 'i t ʃ s	 d ə z 'i g s 
desfer-li	d ə s f 'e r l i	 d ə s f 'ɛ r l i 
desesper	d ə z ə s p 'e r	 d ə z ə s p 'e 
desemboca	d ə z ə m b 'o k ə	 d ə z ə m b 'ɔ k ə 
desamor	d ə z ə m 'o r	 d ə z ə m 'o 
desacord	d ə z ə k 'ɔ r t	 d ə z ə k 'o r t 
demanar-nos-ho	d ə m ə n 'a r n u z u	 d ə m ə n ə r n 'ɔ z u 
deltaic	d ə l t 'a j k	 d ə l t 'a i k 
delinqüents	d ə l i ŋ k w 'e n s	 d ə l i n ə w 'e n s 
deixis	d 'e ʃ i s	 d 'ɛ ʃ i s 
deixi'm	d 'e ʃ i m	 d ə ʃ 'i m 
deixessin	d ə ʃ 'e s i n	 d ə ʃ 'ɛ s i n 
deixes	d 'e ʃ ə s	 d 'ɛ ʃ ə s 
deixant-me	d ə ʃ 'a m m ə	 d ə ʃ 'a n d m ə 
deixa't	d 'e ʃ ə t	 d ə ʃ 'a t 
deixa'm	d 'e ʃ ə m	 d ə ʃ 'a m 
defineix	d ə f i n 'ɛ ʃ	 d ə f i n 'e ʃ 
deessa	d ə 'ɛ s ə	 d ə 'e s ə 
decrets	d ə k ɾ 'e t s	 d ə k ɾ 'ɛ t s 
decidir-se	d ə s i ð 'i r s ə	 d ə s i ð 'i s ə 
d'intèrpret	d i n t 'ɛ r p ɾ ə t	 d i n t ə r p ɾ 'ɛ t 
d'exotisme	d ə g z u t 'i z m ə	 d ə k s u t 'i z m ə 
