A	'ə	 ə 
megahertzos	m ə ɣ ə 'ɛ r d z u s	 m 'ɛ ɣ ə 'ɛ r d z u s 
medicaments	m ə ð i k ə m 'e n s	 m ə ð i k ə m 'ɛ n s 
matineres	m ə t i n 'e ɾ ə s	 m ə t i n 'ɛ ɾ ə s 
masmorres	m ə z m 'o r ə s	 m ə z m 'ɔ r ə s 
marxessin	m ə r ʃ 'e s i n	 m ə r ʃ 'ɛ s i n 
marcint-me	m ə r s 'i m m ə	 m ə r s 'i n d m ə 
mantingut	m ə n t i ŋ g 'u t	 m ə n t 'i ŋ g 'u t 
mantinguda	m ə n t i ŋ g 'u ð ə	 m ə n t 'i ŋ g 'u ð ə 
manifesta	m ə n i f 'e s t ə	 m ə n i f 'ɛ s t ə 
mangueres	m ə ŋ g 'e ɾ ə s	 m ə ŋ g u 'ɛ ɾ ə s 
maneig	m ə n 'ɛ t ʃ	 m ə n 'ɛ ʃ 
mandrosos	m ə n d ɾ 'o z u s	 m ə n d ɾ 'ɔ z u s 
maltractaments	m ə l t ɾ ə k t ə m 'e n s	 m ə l t ɾ ə k t ə m 'ɛ n s 
malsons	m ə l s 'ɔ n s	 m ə l s 'o n s 
majestuosa	m ə ʒ ə s t u 'o z ə	 m ə ʒ ə s t u 'ɔ z ə 
maixella	m ə ʃ 'e ʎ ə	 m ə ʃ 'ɛ ʎ ə 
ma	m 'ə	 m ə 
m'hagis	m 'a ʒ i s	 m i 'a ʒ i s 
m'emborratxava	m ə m b u r ə t ʃ 'a β ə	 m ə m b u r 'a t ʃ 'a β ə 
locutores	l u k u t 'o ɾ ə s	 l u k u t 'ɔ ɾ ə s 
lluirà	ʎ u i ɾ 'a	 ʎ u j ɾ 'a 
lluenta	ʎ u 'e n t ə	 ʎ u 'ɛ n t ə 
lletrejar	ʎ ə t ɾ ə ʒ 'a	 ʎ 'ɛ t ɾ ə ʒ 'a 
llesta	ʎ 'e s t ə	 ʎ 'ɛ s t ə 
lleopards	ʎ ə u p 'a r s	 ʎ ə u p 'a ɾ i s 
llençols	ʎ ə n s 'ɔ l s	 ʎ ə n s 'o l s 
llenya	ʎ 'e ɲ ə	 ʎ 'ɛ ɲ ə 
llengüetes	ʎ ə ŋ g w 'ɛ t ə s	 ʎ 'e ŋ g w 'ɛ t ə s 
llengües	ʎ 'e ŋ g w ə s	 ʎ 'ɛ ŋ g w ə s 
llegendes	ʎ ə ʒ 'e n d ə s	 ʎ ə ʒ 'ɛ n d ə s 
llebrers	ʎ ə β ɾ 'e s	 ʎ ə β ɾ 'ɛ r s 
litosfera	l i t u s f 'e ɾ ə	 l 'i t u s f 'ɛ ɾ ə 
lepra	l 'e p ɾ ə	 l 'ɛ p ɾ ə 
lentes	l 'e n t ə s	 l 'ɛ n t ə s 
latent	l ə t 'e n	 l ə t 'ɛ n 
laments	l ə m 'e n s	 l ə m 'ɛ n s 
lamento	l ə m 'e n t u	 l ə m 'ɛ n t u 
labor	l ə β 'o r	 l ə β 'o 
l'àguila	l 'a ɣ i l ə	 l 'a ɣ u i l ə 
l'ortodòxia	l u r t u ð 'ɔ k s i ə	 l 'ɔ r t u ð 'ɔ k s i ə 
l'interessava	l i n t ə ɾ ə s 'a β ə	 l 'i n t ə ɾ ə s 'a β ə 
l'interessa	l i n t ə ɾ 'ɛ s ə	 l 'i n t ə ɾ 'ɛ s ə 
l'exigència	l ə g z i ʒ 'ɛ n s i ə	 l ə k s i ʒ 'ɛ n s i ə 
l'excés	l ə k s 'e s	 l ə k s s 'e s 
l'exaltació	l ə g z ə l t ə s i 'o	 l ə k s ə l t ə s i 'o 
l'estudiés	l ə s t u ð i 'e s	 l ə s t u ð 'i 'e s 
l'estructura	l ə s t ɾ u k t 'u ɾ ə	 l ə s t ɾ 'u k t 'u ɾ ə 
l'espurneig	l ə s p u r n 'ɛ t ʃ	 l ə s p u r n 'ɛ ʃ 
l'esguerro	l ə z ɣ 'ɛ r u	 l ə z ɣ u 'ɛ r u 
l'enigmística	l ə n i g m 'i s t i k ə	 l ə n 'i g m 'i s t i k ə 
l'aïllaven	l ə i ʎ 'a β ə n	 l ə 'i ʎ 'a β ə n 
l'arriet	l ə r i 'ɛ t	 l ə r 'i 'ɛ t 
l'argelaga	l ə r ʒ ə l 'a ɣ ə	 l 'a r ʒ ə l 'a ɣ ə 
l'algebraic	l ə l ʒ ə β ɾ 'a j k	 l 'a l ʒ ə β ɾ 'a i k 
l'aguait	l ə ɣ w 'a j t	 l ə ɣ w 'a 'i t 
l'adolescència	l ə ð u l ə s 'ɛ n s i ə	 l ə ð 'o l ə s 'ɛ n s i ə 
l'adequada	l ə ð ə k w 'a ð ə	 l 'a ð ə k 'a ð ə 
l'Umbert	l u m b 'ɛ r t	 l 'u m b 'ɛ r t 
l'Espai	l ə s p 'a j	 l ə s p 'a i 
kuwaitians	k u β ə j t i 'a n s	 k u β ə i t i 'a n s 
kafkiana	k ə f k i 'a n ə	 k ə f i i 'a n ə 
jurament	ʒ u ɾ ə m 'e n	 ʒ 'u ɾ ə m 'ɛ n 
juganeres	ʒ u ɣ ə n 'e ɾ ə s	 ʒ u ɣ ə n 'ɛ ɾ ə s 
juganer	ʒ u ɣ ə n 'e	 ʒ u ɣ ə n 'ɛ 
jugadora	ʒ u ɣ ə ð 'o ɾ ə	 ʒ u ɣ ə ð 'ɔ ɾ ə 
jueva	ʒ u 'e β ə	 ʒ u 'ɛ β ə 
jamaicans	ʒ ə m ə j k 'a n s	 ʒ ə m ə i k 'a n s 
israelià	i z r ə e l i 'a	 i z r ə ə l i 'a 
intèrpret	i n t 'ɛ r p ɾ ə t	 i n t 'ɛ r p ɾ 'ɛ t 
intrínsecs	i n t ɾ 'i n s ə k s	 i n t ɾ 'i n s 'ɛ k s 
introduir-lo	i n t ɾ u ð u 'i r l u	 i n t ɾ u ð ɾ i r l u 
interrompre	i n t ə r 'o m p ɾ ə	 i n t ə r 'ɔ m p ɾ ə 
interrogant-los	i n t ə r u ɣ 'a n l u s	 i n t ə r u ɣ 'a n l 'ɔ s 
integradora	i n t ə ɣ ɾ ə ð 'o ɾ ə	 i n t ə ɣ ɾ ə ð 'ɔ ɾ ə 
intangible	i n t ə n ʒ 'i b b l ə	 i n t 'a n ʒ 'i b b l ə 
insistent	i n s i s t 'e n	 i n s i s t 'ɛ n 
insatisfets	i n s ə t i s f 'e t s	 i n s 'a t i s f 'ɛ t s 
insatisfeta	i n s ə t i s f 'e t ə	 i n s 'a t i s f 'ɛ t ə 
insatisfacció	i n s ə t i s f ə k s i 'o	 i n s 'a t i s f ə k s i 'o 
inquietud	i ŋ k i ə t 'u t	 i ŋ k 'i ə t 'u t 
inquiets	i ŋ k i 'e t s	 i ŋ k i 'ɛ t s 
innovadores	i n n u β ə ð 'o ɾ ə s	 i n n u β ə ð 'ɔ ɾ ə s 
innocent	i n n u s 'e n	 i n n u s 'ɛ n 
ingresses	i ŋ g ɾ 'e s ə s	 i ŋ g ɾ 'ɛ s ə s 
indulgent	i n d u l ʒ 'e n	 i n d u l ʒ 'ɛ n 
indiferent	i n d i f ə ɾ 'e n	 i n d i f ə ɾ 'ɛ n 
indescriptible	i n d ə s k ɾ i p t 'i b b l ə	 i n d ə s k ɾ 'i p t 'i b b l ə 
incorpora	i ŋ k u r p 'o ɾ ə	 i ŋ k u r p 'ɔ ɾ ə 
inconscientment	i ŋ k u n s i ə m m 'e n	 i ŋ k u n s i 'ɛ n i m 'ɛ n 
incoherents	i ŋ k u ə ɾ 'e n s	 i ŋ k u ə ɾ 'ɛ n s 
incipient	i n s i p i 'e n	 i n s i p i 'ɛ n 
incidents	i n s i ð 'e n s	 i n s i ð 'ɛ n s 
incerts	i n s 'ɛ r s	 i n s 'ɛ r t s 
improcedent	i m p ɾ u s ə ð 'e n	 i m p ɾ u s ə ð 'ɛ n 
importadores	i m p u r t ə ð 'o ɾ ə s	 i m p u r t ə ð 'ɔ ɾ ə s 
import	i m p 'ɔ r t	 i m p 'o r t 
imperfecte	i m p ə r f 'e k t ə	 i m p ə r f 'ɛ k t ə 
impediments	i m p ə ð i m 'e n s	 i m p ə ð i m 'ɛ n s 
impacient	i m p ə s i 'e n	 i m p ə s i 'ɛ n 
illot	i ʎ 'ɔ t	 i ʎ 'o t 
igualar	i ɣ w ə l 'a	 i ɣ u ə l 'a 
ignoren	i g n 'o ɾ ə n	 i g n 'ɔ ɾ ə n 
hòstia	'ɔ s t i ə	 u s t i ə 
híbrid	'i β ɾ i t	 ə β ɾ i ð 
hàbit	'a β i t	 ə β i t 
hotelera	u t ə l 'e ɾ ə	 u t ə l 'ɛ ɾ ə 
hoteler	u t ə l 'e	 u t ə l 'ɛ 
horts	'ɔ r s	 i 'o t s 
hora	'ɔ ɾ ə	 ə ɾ ə 
honor	u n 'o r	 u u n 'o 
homenots	u m ə n 'ɔ t s	 u m ə n 'o t s 
hola	'ɔ l ə	 i 'ɔ l ə 
himnes	'i m n ə s	 u 'i m n ə s 
harmonioses	ə r m u n i 'o z ə s	 ə r m u n i 'ɔ z ə s 
haguessis	ə ɣ 'e s i s	 ə ɣ 'ɛ s i s 
haguessin	ə ɣ 'e s i n	 ə ɣ 'ɛ s i n 
hagis	'a ʒ i s	 i 'a ʒ i s 
guspires	g u s p 'i ɾ ə s	 g s p 'i ɾ ə s 
guspira	g u s p 'i ɾ ə	 g s p 'i ɾ ə 
guixots	g i ʃ 'ɔ t s	 g i ʃ 'o t s 
guinguetes	g i ŋ g 'ɛ t ə s	 g i ŋ g u 'ɛ t ə s 
guinda	g 'i n d ə	 g u 'i n d ə 
guanyant-me	g w ə ɲ 'a m m ə	 g w ə ɲ 'a n d m ə 
grollera	g ɾ u ʎ 'e ɾ ə	 g ɾ u ʎ 'ɛ ɾ ə 
groguenc	g ɾ u ɣ 'ɛ ŋ	 g ɾ u ɣ u 'ɛ n s 
greixos	g ɾ 'e ʃ u s	 g ɾ 'ɛ ʃ u s 
granger	g ɾ ə n ʒ 'e	 g ɾ ə n ʒ 'ɛ 
gossera	g u s 'e ɾ ə	 g u s 'ɛ ɾ ə 
gols	g 'ɔ l s	 g 'o l s 
golfo	g 'o l f u	 g 'ɔ l f u 
gestos	ʒ 'e s t u s	 ʒ 'ɛ s t u s 
gesta	ʒ 'e s t ə	 ʒ 'ɛ s t ə 
gerent	ʒ ə ɾ 'e n	 ʒ ə ɾ 'ɛ n 
generen	ʒ ə n 'e ɾ ə n	 ʒ ə n 'ɛ ɾ ə n 
gemecs	ʒ ə m 'e k s	 ʒ ə m 'ɛ k s 
gemec	ʒ ə m 'e k	 ʒ ə m 'ɛ k 
gasolinera	g ə z u l i n 'e ɾ ə	 g ə z u l i n 'ɛ ɾ ə 
gairell	g ə j ɾ 'e ʎ	 g ə i ɾ 'ɛ ʎ 
férem	f 'e ɾ ə m	 f 'e ɾ 'ɛ m 
funcioni	f u n s i 'o n i	 f u n s i 'ɔ n i 
fuig	f 'u t ʃ	 f 'u ʃ 
fronterera	f ɾ u n t ə ɾ 'e ɾ ə	 f ɾ u n t ə ɾ 'ɛ ɾ ə 
frisosos	f ɾ i z 'o z u s	 f ɾ i z 'ɔ z u s 
frescosa	f ɾ ə s k 'o z ə	 f ɾ ə s k 'ɔ z ə 
freqüents	f ɾ ə k w 'e n s	 f ɾ ə k w 'ɛ n s 
freqüentment	f ɾ ə k w ə m m 'e n	 f ɾ ə k w 'ɛ n i m 'ɛ n 
freqüent	f ɾ ə k w 'e n	 f ɾ ə k w 'ɛ n 
frankfurt	f ɾ ə ŋ k f 'u r t	 f ɾ ə n ə f 'u r t 
fotre-li	f 'o t ɾ ə l i	 f u t ɾ 'ɛ l i 
fotent	f u t 'e n	 f u t 'ɛ n 
fosa	f 'o z ə	 f 'ɔ z ə 
fornera	f u r n 'e ɾ ə	 f u r n 'ɛ ɾ ə 
formoses	f u r m 'o z ə s	 f u r m 'ɔ z ə s 
formi	f 'o r m i	 f 'ɔ r m i 
forestal	f u ɾ ə s t 'a l	 f 'o ɾ ə s t 'a l 
forasters	f u ɾ ə s t 'e s	 f 'o ɾ ə s t 'ɛ r s 
foques	f 'o k ə s	 f 'ɔ k ə s 
fomenta	f u m 'e n t ə	 f u m 'ɛ n t ə 
fluïdesa	f l u i ð 'ɛ z ə	 f l u 'i ð 'ɛ z ə 
floringuelles	f l u ɾ i ŋ g 'e ʎ ə s	 f l u ɾ i ŋ g u 'ɛ ʎ ə s 
floc	f l 'ɔ k	 f l 'o k 
fletxes	f l 'e t ʃ ə s	 f l 'ɛ t ʃ ə s 
fletxa	f l 'e t ʃ ə	 f l 'ɛ t ʃ ə 
flamencs	f l ə m 'ɛ ŋ s	 f l ə m 'ɛ ŋ k s 
flamenc	f l ə m 'ɛ ŋ	 f l ə m 'ɛ n s 
fixi's	f 'i k s i s	 f i k s 'i s 
fiquessin	f i k 'e s i n	 f i k 'ɛ s i n 
finestra	f i n 'e s t ɾ ə	 f i n 'ɛ s t ɾ ə 
fileres	f i l 'e ɾ ə s	 f i l 'ɛ ɾ ə s 
filera	f i l 'e ɾ ə	 f i l 'ɛ ɾ ə 
ficar-s'hi	f i k 'a r s i	 f i k 'a s i 
fer-lo	f 'e r l u	 f 'ɛ r l u 
fer-hi	f 'e ɾ i	 f 'ɛ ɾ i 
fent-se	f 'e n s ə	 f 'ɛ n s ə 
fent-lo	f 'e n l u	 f 'ɛ n l u 
fen	f 'e n	 f 'ɛ n 
femella	f ə m 'e ʎ ə	 f ə m 'ɛ ʎ ə 
feldspat	f ə l t s p 'a t	 f 'ɛ l s p 'a t 
feixos	f 'e ʃ u s	 f 'ɛ ʃ u s 
favor	f ə β 'o r	 f ə β 'o 
familiar	f ə m i l i 'a r	 f ə m i l i 'a 
faldiller	f ə l d i ʎ 'e	 f ə l d i ʎ 'ɛ 
exàmens	ə g z 'a m ə n s	 ə k s 'a m ə n s 
extret	ə k s t ɾ 'e t	 ə k s t ɾ 'ɛ t 
extrems	ə k s t ɾ 'e m s	 ə k s t ɾ 'ɛ m s 
exteriors	ə k s t ə ɾ i 'o r s	 ə k s t ə ɾ i 'o s 
expliquessin	ə k s p l i k 'e s i n	 ə k s p l i k 'ɛ s i n 
explicant-me	ə k s p l i k 'a m m ə	 ə k s p l i k 'a n d m ə 
explicant-los	ə k s p l i k 'a n l u s	 ə k s p l i k 'a n l 'ɔ s 
experts	ə k s p 'ɛ r s	 ə k s p 'ɛ r t s 
experiments	ə k s p ə ɾ i m 'e n s	 ə k s p ə ɾ i m 'ɛ n s 
expedients	ə k s p ə ð i 'e n s	 ə k s p ə ð i 'ɛ n s 
exjugador	ə g ʒ u ɣ ə ð 'o	 ə k s ʒ u ɣ ə ð 'o 
existent	ə g z i s t 'e n	 ə g z i s t 'ɛ n 
exigent	ə g z i ʒ 'e n	 ə g z i ʒ 'ɛ n 
exemples	ə g z 'e m p l ə s	 ə k s 'ɛ m p l ə s 
exemplar	ə g z ə m p l 'a r	 ə g z ə m p l 'a 
executa	ə g z ə k 'u t ə	 ə k s ə k 'u t ə 
examinar-les	ə g z ə m i n 'a r l ə s	 ə k s ə m i n 'a r l ə s 
estómac	ə s t 'o m ə k	 ə s t 'o m 'a k 
estudiïn	ə s t u ð 'i i n	 ə s t u ð 'i 'i n 
estrenyent-me	ə s t ɾ ə ɲ 'e m m ə	 ə s t ɾ ə ɲ 'ɛ n d m ə 
estornells	ə s t u r n 'e ʎ s	 ə s t u r n 'ɛ ʎ s 
estiueja	ə s t i w 'ɛ ʒ ə	 ə s t i u 'ɛ ʒ ə 
establint-se	ə s t ə b b l 'i n s ə	 ə s t 'a b b l 'i n s ə 
establiment	ə s t ə b b l i m 'e n	 ə s t 'a b b l i m 'ɛ n 
establerts	ə s t ə b b l 'ɛ r s	 ə s t 'a b b l 'ɛ r t s 
esport	ə s p 'ɔ r t	 ə s p 'o r t 
esplèndid	ə s p l 'ɛ n d i t	 ə s p l 'ɛ n d i ð 
espero	ə s p 'e ɾ u	 ə s p 'ɛ ɾ u 
esperessis	ə s p ə ɾ 'e s i s	 ə s p ə ɾ 'ɛ s i s 
esperessin	ə s p ə ɾ 'e s i n	 ə s p ə ɾ 'ɛ s i n 
esperes	ə s p 'e ɾ ə s	 ə s p 'ɛ ɾ ə s 
esperant-los	ə s p ə ɾ 'a n l u s	 ə s p ə ɾ 'a n l 'ɔ s 
esmunyir-se	ə z m u ɲ 'i r s ə	 ə z m u ɲ 'i s ə 
esmicola	ə z m i k 'o l ə	 ə z m i k 'ɔ l ə 
esment	ə z m 'e n	 'ɛ z m 'ɛ n 
esgrogueït	ə z ɣ ɾ u ɣ ə 'i t	 ə z ɣ ɾ u ɣ u 'e 'i t 
esgrogueint-se	ə z ɣ ɾ u ɣ ə 'i n s ə	 ə z ɣ ɾ u ɣ u 'ɛ 'i n s ə 
esglai	ə z ɣ l 'a j	 ə z ə l 'a i 
esgarrifoses	ə z ɣ ə r i f 'o z ə s	 ə z ɣ ə r i f 'ɔ z ə s 
esfinx	ə s f 'i n ʃ	 ə s f 'i n 
esfera	ə s f 'e ɾ ə	 ə s f 'ɛ ɾ ə 
esdeveniment	ə z ð ə β ə n i m 'e n	 ə z ð ə β 'ɛ n i m 'ɛ n 
escultures	ə s k u l t 'u ɾ ə s	 ə s k 'u l t 'u ɾ ə s 
escombra	ə s k 'o m b ɾ ə	 ə s k 'ɔ m b ɾ ə 
escolto	ə s k 'o l t u	 ə s k 'ɔ l t u 
escolti'm	ə s k 'o l t i m	 ə s k u l t 'i m 
escolti	ə s k 'o l t i	 ə s k 'ɔ l t i 
escoltes	ə s k 'o l t ə s	 ə s k 'ɔ l t ə s 
esclops	ə s k l 'ɔ p s	 ə s k l 'o p s 
escalfament	ə s k ə l f ə m 'e n	 ə s k 'a l f ə m 'ɛ n 
escaigui	ə s k 'a j ɣ i	 ə s k 'a i ɣ i 
esbiaixada	ə z β i ə ʃ 'a ð ə	 ə z β i 'a ʃ 'a ð ə 
enviïn	ə m b 'i i n	 ə m b 'i 'i n 
enviaments	ə m b i ə m 'e n s	 ə m b 'i ə m 'ɛ n s 
enuig	ə n 'u t ʃ	 ə n 'u ʃ 
entretinguda	ə n t ɾ ə t i ŋ g 'u ð ə	 ə n t ɾ ə t 'i ŋ g 'u ð ə 
entretenir-se	ə n t ɾ ə t ə n 'i r s ə	 ə n t ɾ ə t ə n 'i s ə 
entremaliadures	ə n t ɾ ə m ə l i ə ð 'u ɾ ə s	 ə n t ɾ ə m ə l 'i ə ð 'u ɾ ə s 
enter	ə n t 'e r	 ə n t 'ɛ 
entenedora	ə n t ə n ə ð 'o ɾ ə	 ə n t ə n ə ð 'ɔ ɾ ə 
entendre'n	ə n t 'e n d ɾ ə n	 ə n t ə n d ɾ 'ɛ n 
ensenyament	ə n s ə ɲ ə m 'e n	 ə n s 'ɛ ɲ ə m 'ɛ n 
enroc	ə n r 'ɔ k	 ə n r 'o k 
enraona	ə n r ə 'o n ə	 ə n r ə 'ɔ n ə 
enlairar-se	ə n l ə j ɾ 'a r s ə	 ə n l ə i ɾ 'a s ə 
engego	ə n ʒ 'e ɣ u	 ə n ʒ 'ɛ ɣ u 
engega	ə n ʒ 'e ɣ ə	 ə n ʒ 'ɛ ɣ ə 
enganxoses	ə ŋ g ə n ʃ 'o z ə s	 ə ŋ g ə n ʃ 'ɔ z ə s 
enemistar-se	ə n ə m i s t 'a r s ə	 ə n 'ɛ m i s t 'a r s ə 
endreço	ə n d ɾ 'e s u	 ə n d ɾ 'ɛ s u 
enclavament	ə ŋ k l ə β ə m 'e n	 ə ŋ k l 'a β ə m 'ɛ n 
encenent	ə n s ə n 'e n	 ə n s ə n 'ɛ n 
encantadora	ə ŋ k ə n t ə ð 'o ɾ ə	 ə ŋ k ə n t ə ð 'ɔ ɾ ə 
enamora	ə n ə m 'o ɾ ə	 ə n ə m 'ɔ ɾ ə 
emissores	ə m i s 'o ɾ ə s	 ə m i s 'ɔ ɾ ə s 
emergent	ə m ə r ʒ 'e n	 ə m ə r ʒ 'ɛ n 
emborratxant-me	ə m b u r ə t ʃ 'a m m ə	 ə m b u r 'a t ʃ 'a n d m ə 
embassament	ə m b ə s ə m 'e n	 ə m b 'a s ə m 'ɛ n 
embafadora	ə m b ə f ə ð 'o ɾ ə	 ə m b ə f ə ð 'ɔ ɾ ə 
elèctrica	ə l 'ɛ k t ɾ i k ə	 ə l 'ɛ k t ɾ 'i k ə 
elabori	ə l ə β 'o ɾ i	 ə l ə β 'ɔ ɾ i 
eixos	'e ʃ u s	 'ɛ ʃ u s 
eivissencs	ə j β i s 'ɛ ŋ s	 ə j β i s 'ɛ ŋ k s 
dèficits	d 'ɛ f i s i t s	 d 'ɛ f i s 'i t s 
duo	d 'u o	 d 'u u 
duent	d u 'e n	 d u 'ɛ n 
dots	d 'ɔ t s	 d 'o t s 
dorm	d 'ɔ r m	 d 'o r m 
doni'm	d 'o n i m	 d u n 'i m 
doni	d 'o n i	 d 'ɔ n i 
donessin	d u n 'e s i n	 d u n 'ɛ s i n 
donant-nos	d u n 'a n n u s	 d u n 'a n d n u s 
donant-los	d u n 'a n l u s	 d u n 'a n l 'ɔ s 
dolentot	d u l ə n t 'ɔ t	 d u l ə n t 'o t 
documents	d u k u m 'e n s	 d u k u m 'ɛ n s 
doctoral	d u k t u ɾ 'a l	 d 'ɔ k t u ɾ 'a l 
doctora	d u k t 'o ɾ ə	 d u k t 'ɔ ɾ ə 
docent	d u s 'e n	 d u s 'ɛ n 
dobla	d 'o b b l ə	 d 'ɔ b b l ə 
divuitè	d i β u j t 'ɛ	 d i β u 'i t 'ɛ 
divuitena	d i β u j t 'ɛ n ə	 d i β u i t 'ɛ n ə 
dividir-se	d i β i ð 'i r s ə	 d i β i ð 'i s ə 
dissoldre's	d i s 'ɔ l d ɾ ə s	 d i s u l d ɾ 'ɛ s 
disruptor	d i z r u p t 'o	 d i s u p t 'o 
disposo	d i s p 'o z u	 d i s p 'ɔ z u 
disgustos	d i z ɣ 'u s t u s	 d 'i z ɣ 'u s t u s 
disgust	d i z ɣ 'u s t	 d 'i z ɣ 'u s t 
discretes	d i s k ɾ 'e t ə s	 d i s k ɾ 'ɛ t ə s 
discrepo	d i s k ɾ 'e p u	 d i s k ɾ 'ɛ p u 
discrepi	d i s k ɾ 'e p i	 d i s k ɾ 'ɛ p i 
dirigent	d i ɾ i ʒ 'e n	 d i ɾ i ʒ 'ɛ n 
dirigeixi's	d i ɾ i ʒ 'ɛ ʃ i s	 d i ɾ i ʒ ə ʃ 'i s 
digueren	d i ɣ 'e ɾ ə n	 d i ɣ u 'ɛ ɾ ə n 
difosa	d i f 'o z ə	 d i f 'ɔ z ə 
diferent	d i f ə ɾ 'e n	 d i f ə ɾ 'ɛ n 
dient-se	d i 'e n s ə	 d i 'ɛ n s ə 
dibuixant-me	d i β u ʃ 'a m m ə	 d i β u ʃ 'a n d m ə 
diagnòstics	d i ə g n 'ɔ s t i k s	 d i 'a g n 'ɔ s t i k s 
detinguts	d ə t i ŋ g 'u t s	 d ə t 'i ŋ g 'u t s 
detesto	d ə t 'e s t u	 d ə t 'ɛ s t u 
deteniment	d ə t ə n i m 'e n	 d ə t 'ɛ n i m 'ɛ n 
detecta	d ə t 'e k t ə	 d ə t 'ɛ k t ə 
desviament	d ə z β i ə m 'e n	 d ə z β 'i ə m 'ɛ n 
destorb	d ə s t 'o r p	 d ə s t 'o r 
despreniments	d ə s p ɾ ə n i m 'e n s	 d ə s p ɾ ə n i m 'ɛ n s 
desmantellament	d ə z m ə n t ə ʎ ə m 'e n	 d ə z m ə n t 'ɛ ʎ ə m 'ɛ n 
desinteressats	d ə z i n t ə ɾ ə s 'a t s	 d ə z 'i n t ə ɾ ə s 'a t s 
desigs	d ə z 'i t ʃ s	 d ə z 'i g s 
desfer-li	d ə s f 'e r l i	 d ə s f 'ɛ r l i 
desesper	d ə z ə s p 'e r	 d ə z ə s p 'ɛ r 
desemboca	d ə z ə m b 'o k ə	 d ə z ə m b 'ɔ k ə 
descontrol	d ə s k u n t ɾ 'ɔ l	 d ə s k u n t ɾ 'o l 
desapareixeria	d ə z ə p ə ɾ ə ʃ ə ɾ 'i ə	 d ə z ə p ə ɾ 'ɛ ʃ ə ɾ 'i ə 
desapareixent	d ə z ə p ə ɾ ə ʃ 'e n	 d ə z ə p ə ɾ ə ʃ 'ɛ n 
desamor	d ə z ə m 'o r	 d ə z ə m 'o 
desacord	d ə z ə k 'ɔ r t	 d ə z ə k 'o r t 
depenent	d ə p ə n 'e n	 d ə p ə n 'ɛ n 
dent	d 'e n	 d 'ɛ n 
demores	d ə m 'o ɾ ə s	 d ə m 'ɔ ɾ ə s 
demanar-nos-ho	d ə m ə n 'a r n u z u	 d ə m ə n ə r n 'ɔ z u 
deltaic	d ə l t 'a j k	 d ə l t 'a i k 
delinqüents	d ə l i ŋ k w 'e n s	 d ə l i n ə w 'ɛ n s 
delerosa	d ə l ə ɾ 'o z ə	 d ə l ə ɾ 'ɔ z ə 
deixis	d 'e ʃ i s	 d 'ɛ ʃ i s 
deixi'm	d 'e ʃ i m	 d ə ʃ 'i m 
deixessin	d ə ʃ 'e s i n	 d ə ʃ 'ɛ s i n 
deixes	d 'e ʃ ə s	 d 'ɛ ʃ ə s 
deixant-me	d ə ʃ 'a m m ə	 d ə ʃ 'a n d m ə 
deixa't	d 'e ʃ ə t	 d ə ʃ 'a t 
deixa'm	d 'e ʃ ə m	 d ə ʃ 'a m 
degenera	d ə ʒ ə n 'e ɾ ə	 d ə ʒ ə n 'ɛ ɾ ə 
deessa	d ə 'ɛ s ə	 d 'ɛ 'ɛ s ə 
decrets	d ə k ɾ 'e t s	 d ə k ɾ 'ɛ t s 
decreixement	d ə k ɾ ə ʃ ə m 'e n	 d ə k ɾ 'ɛ ʃ ə m 'ɛ n 
decora	d ə k 'o ɾ ə	 d ə k 'ɔ ɾ ə 
decidir-se	d ə s i ð 'i r s ə	 d ə s i ð 'i s ə 
darrers	d ə r 'e s	 d ə r 'ɛ r s 
d'intèrpret	d i n t 'ɛ r p ɾ ə t	 d i n t 'ɛ r p ɾ 'ɛ t 
d'exotisme	d ə g z u t 'i z m ə	 d ə k s u t 'i z m ə 
d'esplai	d ə s p l 'a j	 d ə s p l 'a i 
d'espais	d ə s p 'a j s	 d ə s p 'a i s 
d'espagueti	d ə s p ə ɣ 'ɛ t i	 d ə s p ə ɣ u 'ɛ t i 
d'enginyeria	d ə n ʒ i ɲ ə ɾ 'i ə	 d ə n ʒ 'i ɲ ə ɾ 'i ə 
d'eines	d 'ɛ j n ə s	 d 'ɛ i n ə s 
d'artilleria	d ə r t i ʎ ə ɾ 'i ə	 d ə r t 'i ʎ ə ɾ 'i ə 
d'apropar-s'hi	d ə p ɾ u p 'a r s i	 d ə p ɾ u p 'a s i 
d'angúnia	d ə ŋ g 'u n i ə	 d 'a ŋ g 'u n i ə 
d'amigdalitis	d ə m i g d ə l 'i t i s	 d ə m 'i g d ə l 'i t i s 
d'afeitar	d ə f ə j t 'a	 d ə f ə i t 'a 
d'adrianenc	d ə ð ɾ i ə n 'ɛ ŋ	 d ə ð ɾ i ə n 'ɛ n s 
d'Enginyeria	d ə n ʒ i ɲ ə ɾ 'i ə	 d ə n ʒ 'i ɲ ə ɾ 'i ə 
d'Agricultura	d ə ɣ ɾ i k u l t 'u ɾ ə	 d ə ɣ ɾ i k 'u l t 'u ɾ ə 
còmplices	k 'ɔ m p l i s ə s	 k 'ɔ m p l 'i s ə s 
cuinés	k u j n 'e s	 k u i n 'e s 
cuinera	k u j n 'e ɾ ə	 k u i n 'ɛ ɾ ə 
cuinar	k u j n 'a	 k u i n 'a 
cuidava	k u j ð 'a β ə	 k u i ð 'a β ə 
cuidant	k u j ð 'a n	 k u i ð 'a n 
